page_no,hampton_page_no,duplicate_content,line_no,char_no,revelation,char
114,48,N,26,8,51,3
114,48,N,26,9,51,vv
114,48,N,26,10,51,*
115,49,N,1,1,52,P2
115,49,N,1,2,52,M
115,49,N,1,3,52,Y2
115,49,N,1,4,52,76
115,49,N,1,5,52,vv
115,49,N,1,6,52,Y3
115,49,N,1,7,52,vv
115,49,N,1,8,52,76
115,49,N,1,9,52,Y3
115,49,N,1,10,52,vv
115,49,N,1,11,52,Y3
115,49,N,1,12,52,vv
115,49,N,2,1,52,Gi
115,49,N,2,2,52,Ki
115,49,N,2,3,52,Ki
115,49,N,2,4,52,76
115,49,N,2,5,52,*
115,49,N,2,6,52,nn
115,49,N,2,7,52,vv
115,49,N,2,8,52,14
115,49,N,2,9,52,q3
115,49,N,3,1,52,EE
115,49,N,3,2,52,Y3
115,49,N,3,3,52,vv
115,49,N,3,4,52,nn
115,49,N,3,5,52,JJ
115,49,N,3,6,52,Gi
115,49,N,3,7,52,vv
115,49,N,3,8,52,q3
115,49,N,4,1,52,Y3
115,49,N,4,2,52,EE
115,49,N,4,3,52,GG
115,49,N,4,4,52,#Gi
115,49,N,4,5,52,vv
115,49,N,4,6,52,4L
115,49,N,4,7,52,JJ
115,49,N,4,8,52,dc
115,49,N,4,9,52,Y3
115,49,N,4,10,52,vv
115,49,N,5,1,52,P2
115,49,N,5,2,52,vv
115,49,N,5,3,52,d3
115,49,N,5,4,52,vv
115,49,N,5,5,52,Y3
115,49,N,5,6,52,vv
115,49,N,5,7,52,JJ
115,49,N,5,8,52,Gi
115,49,N,5,9,52,vv
115,49,N,5,10,52,Y3
115,49,N,5,11,52,vv
115,49,N,6,1,52,Ki
115,49,N,6,2,52,Ki
115,49,N,6,3,52,q3
115,49,N,6,4,52,d3
115,49,N,6,5,52,vv
115,49,N,6,6,52,JJ
115,49,N,6,7,52,Gi
115,49,N,6,8,52,P
115,49,N,6,9,52,vv
115,49,N,6,10,52,Y4
115,49,N,7,1,52,F
115,49,N,7,2,52,Y3
115,49,N,7,3,52,vv
115,49,N,7,4,52,14
115,49,N,7,5,52,[NRNR]
115,49,N,7,6,52,vv
115,49,N,7,7,52,Y3
115,49,N,7,8,52,vv
115,49,N,8,1,52,P
115,49,N,8,2,52,Y3
115,49,N,8,3,52,M
115,49,N,8,4,52,qL3
115,49,N,8,5,52,M
115,49,N,8,6,52,[NRNR]
115,49,N,8,7,52,LL
115,49,N,8,8,52,Y3
115,49,N,9,1,52,#g
115,49,N,9,2,52,Y3
115,49,N,9,3,52,vv
115,49,N,9,4,52,14
115,49,N,9,5,52,Y4
115,49,N,9,6,52,Y3
115,49,N,9,7,52,vv
115,49,N,9,8,52,Y3
115,49,N,9,9,52,vv
115,49,N,9,10,52,Gi
115,49,N,10,1,52,dc
115,49,N,10,2,52,GG
115,49,N,10,3,52,[NRNR]
115,49,N,10,4,52,LL
115,49,N,10,5,52,Y3
115,49,N,10,6,52,M
115,49,N,10,7,52,GG
115,49,N,10,8,52,vv
115,49,N,11,1,52,[Christ]
115,49,N,11,2,52,76
115,49,N,11,3,52,F
115,49,N,11,4,52,M
115,49,N,11,5,52,JJ
115,49,N,11,6,52,Y3
115,49,N,12,1,52,Ki
115,49,N,12,2,52,Ki
115,49,N,12,3,52,GG
115,49,N,12,4,52,vv
115,49,N,12,5,52,F
115,49,N,12,6,52,vv
115,49,N,12,7,52,JJ
115,49,N,12,8,52,*
115,49,N,13,1,52,[NRNR]
115,49,N,13,2,52,LL
115,49,N,13,3,52,F
115,49,N,13,4,52,q3
115,49,N,13,5,52,[John]
115,49,N,13,6,52,Ki
115,49,N,13,7,52,Ki
115,49,N,14,1,52,Y3
115,49,N,14,2,52,vv
115,49,N,14,3,52,F
115,49,N,14,4,52,q3
115,49,N,14,5,52,Y3
115,49,N,14,6,52,vv
115,49,N,14,7,52,F
115,49,N,14,8,52,q3
115,49,N,14,9,52,vv
115,49,N,15,1,52,Y3
115,49,N,15,2,52,vv
115,49,N,15,3,52,F
115,49,N,15,4,52,vv
115,49,N,15,5,52,LL
115,49,N,15,6,52,[NRNR]
115,49,N,15,7,52,S
115,49,N,15,8,52,o3
115,49,N,16,1,52,P2
115,49,N,16,2,52,P
115,49,N,16,3,52,vv
115,49,N,16,4,52,JJ
115,49,N,16,5,52,Y3
115,49,N,16,6,52,vv
115,49,N,16,7,52,Y3
115,49,N,16,8,52,vv
115,49,N,16,9,52,Y3
115,49,N,16,10,52,vv
115,49,N,16,11,52,Y3
115,49,N,16,12,52,vv
115,49,N,17,1,52,P2
115,49,N,17,2,52,P
115,49,N,17,3,52,[NRNR]
115,49,N,17,4,52,qL3
115,49,N,17,5,52,vv
115,49,N,17,6,52,Gi
115,49,N,17,7,52,vv
115,49,N,17,8,52,Y3
115,49,N,17,9,52,vv
115,49,N,18,1,52,Ki
115,49,N,18,2,52,Ki
115,49,N,18,3,52,P
115,49,N,18,4,52,vv
115,49,N,18,5,52,qL3
115,49,N,18,6,52,vv
115,49,N,18,7,52,qL3
115,49,N,18,8,52,F
115,49,N,18,9,52,S
115,49,N,18,10,52,o3
115,49,N,18,11,52,Y3
115,49,N,18,12,52,vv
115,49,N,19,1,52,dc
115,49,N,19,2,52,P
115,49,N,19,3,52,vv
115,49,N,19,4,52,qL3
115,49,N,19,5,52,S
115,49,N,19,6,52,q3
115,49,N,19,7,52,Y3
115,49,N,19,8,52,vv
115,49,N,19,9,52,Y3
115,49,N,19,10,52,vv
115,49,N,20,1,52,dc
115,49,N,20,2,52,Y3
115,49,N,20,3,52,vv
115,49,N,20,4,52,Y3
115,49,N,20,5,52,S
115,49,N,20,6,52,o3
115,49,N,20,7,52,Y3
115,49,N,20,8,52,M
115,49,N,20,9,52,Y3
115,49,N,20,10,52,S
115,49,N,20,11,52,o3
115,49,N,21,1,52,GG
115,49,N,21,2,52,M
115,49,N,21,3,52,qL3
115,49,N,21,4,52,*
115,49,N,21,5,52,Gi
115,49,N,21,6,52,P
115,49,N,21,7,52,vv
115,49,N,21,8,52,Y3
115,49,N,21,9,52,vv
115,49,N,21,10,52,GG
115,49,N,22,1,52,Gi
115,49,N,22,2,52,GG
115,49,N,22,3,52,[NRNR]
115,49,N,22,4,52,[Christ]
115,49,N,22,5,52,F
115,49,N,22,6,52,vv
115,49,N,22,7,52,GG
115,49,N,23,1,52,96
115,49,N,23,2,52,vv
115,49,N,23,3,52,GG
115,49,N,23,4,52,M
115,49,N,23,5,52,Y3
115,49,N,23,6,52,vv
115,49,N,23,7,52,F
115,49,N,23,8,52,vv
115,49,N,23,9,52,Y3
115,49,N,23,10,52,vv
115,49,N,24,1,52,S
115,49,N,24,2,52,o3
115,49,N,24,3,52,Y3
115,49,N,24,4,52,F
115,49,N,24,5,52,q3
115,49,N,24,6,52,Gi
115,49,N,24,7,52,vv
115,49,N,24,8,52,qL3
115,49,N,24,9,52,vv
115,49,N,25,1,52,96
115,49,N,25,2,52,vv
115,49,N,25,3,52,P
115,49,N,25,4,52,M
115,49,N,25,5,52,F
115,49,N,25,6,52,q3
115,49,N,25,7,52,Y3
115,49,N,25,8,52,vv
115,49,N,25,9,52,Y3
115,49,N,25,10,52,vv
115,49,N,25,11,52,Y3
115,49,N,25,12,52,vv
115,49,N,26,1,52,Y3
115,49,N,26,2,52,vv
115,49,N,26,3,52,Y3
115,49,N,26,4,52,vv
115,49,N,26,5,52,96
115,49,N,26,6,52,vv
115,49,N,26,7,52,Y3
115,49,N,26,8,52,14
115,49,N,26,9,52,Y3
115,49,N,26,10,52,vv
115,49,N,26,11,52,95
116,50,N,1,1,53,Gi
116,50,N,1,2,53,M
116,50,N,1,3,53,d3
116,50,N,1,4,53,vv
116,50,N,1,5,53,P
116,50,N,1,6,53,vv
116,50,N,1,7,53,JJ
116,50,N,1,8,53,2
116,50,N,1,9,53,*
116,50,N,1,10,53,nn
116,50,N,2,1,53,[NRNR]
116,50,N,2,2,53,Y3
116,50,N,2,3,53,vv
116,50,N,2,4,53,P
116,50,N,2,5,53,vv
116,50,N,2,6,53,qL3
116,50,N,2,7,53,vv
116,50,N,2,8,53,Y3
116,50,N,2,9,53,vv
116,50,N,3,1,53,[CHRSIS]
116,50,N,3,2,53,P
116,50,N,3,3,53,vv
116,50,N,3,4,53,Y3
116,50,N,3,5,53,vv
116,50,N,3,6,53,qL3
116,50,N,3,7,53,vv
116,50,N,3,8,53,Y3
116,50,N,3,9,53,vv
116,50,N,3,10,53,Y3
116,50,N,3,11,53,vv
116,50,N,4,1,53,Gi
116,50,N,4,2,53,Y3
116,50,N,4,3,53,P
116,50,N,4,4,53,vv
116,50,N,4,5,53,Y3
116,50,N,4,6,53,qL3
116,50,N,4,7,53,d3
116,50,N,4,8,53,Gi
116,50,N,4,9,53,q3
116,50,N,5,1,53,S
116,50,N,5,2,53,o3
116,50,N,5,3,53,Y3
116,50,N,5,4,53,nn
116,50,N,5,5,53,Ki
116,50,N,5,6,53,Ki
116,50,N,5,7,53,Ki
116,50,N,5,8,53,Ki
116,50,N,5,9,53,P2
116,50,N,5,10,53,vv
116,50,N,6,1,53,P
116,50,N,6,2,53,vv
116,50,N,6,3,53,14
116,50,N,6,4,53,Gi
116,50,N,6,5,53,14
116,50,N,6,6,53,P2
116,50,N,6,7,53,vv
116,50,N,6,8,53,qL3
116,50,N,6,9,53,vv
116,50,N,6,10,53,2
116,50,N,6,11,53,q3
116,50,N,7,1,53,4L
116,50,N,7,2,53,P
116,50,N,7,3,53,vv
116,50,N,7,4,53,d3
116,50,N,7,5,53,14
116,50,N,7,6,53,P
116,50,N,7,7,53,vv
116,50,N,7,8,53,2
116,50,N,7,9,53,q3
116,50,N,7,10,53,dc
116,50,N,7,11,53,vv
116,50,N,8,1,53,GG
116,50,N,8,2,53,vv
116,50,N,8,3,53,d3
116,50,N,8,4,53,vv
116,50,N,8,5,53,P
116,50,N,8,6,53,vv
116,50,N,8,7,53,d3
116,50,N,8,8,53,vv
116,50,N,8,9,53,qL3
116,50,N,8,10,53,vv
116,50,N,9,1,53,Y3
116,50,N,9,2,53,vv
116,50,N,9,3,53,GG
116,50,N,9,4,53,14
116,50,N,9,5,53,GG
116,50,N,9,6,53,vv
116,50,N,9,7,53,qL3
116,50,N,9,8,53,vv
116,50,N,9,9,53,14
116,50,N,10,1,53,F
116,50,N,10,2,53,q3
116,50,N,10,3,53,d3
116,50,N,10,4,53,vv
116,50,N,10,5,53,Gi
116,50,N,10,6,53,A-
116,50,N,10,7,53,qL3
116,50,N,10,8,53,vv
116,50,N,10,9,53,S
116,50,N,10,10,53,q3
116,50,N,11,1,53,A-
116,50,N,11,2,53,Gi
116,50,N,11,3,53,Ki
116,50,N,11,4,53,Ki
116,50,N,11,5,53,76
116,50,N,11,6,53,14
116,50,N,11,7,53,qL3
116,50,N,11,8,53,vv
116,50,N,11,9,53,96
116,50,N,11,10,53,vv
116,50,N,12,1,53,dc
116,50,N,12,2,53,GG
116,50,N,12,3,53,vv
116,50,N,12,4,53,76
116,50,N,12,5,53,Y3
116,50,N,12,6,53,vv
116,50,N,12,7,53,d3
116,50,N,12,8,53,vv
116,50,N,12,9,53,EE
116,50,N,13,1,53,Gi
116,50,N,13,2,53,14
116,50,N,13,3,53,M
116,50,N,13,4,53,Gi
116,50,N,13,5,53,vv
116,50,N,13,6,53,Y3
116,50,N,13,7,53,M
116,50,N,13,8,53,EE
116,50,N,13,9,53,vv
116,50,N,14,1,53,dc
116,50,N,14,2,53,GG
116,50,N,14,3,53,76
116,50,N,14,4,53,vv
116,50,N,14,5,53,JJ
116,50,N,14,6,53,96
116,50,N,14,7,53,vv
116,50,N,14,8,53,vv
116,50,N,14,9,53,EE
116,50,N,14,10,53,P2
116,50,N,14,11,53,vv
116,50,N,15,1,53,Ki
116,50,N,15,2,53,Ki
116,50,N,15,3,53,GG
116,50,N,15,4,53,vv
116,50,N,15,5,53,JJ
116,50,N,15,6,53,vv
116,50,N,15,7,53,Y3
116,50,N,15,8,53,vv
116,50,N,15,9,53,dc
116,50,N,15,10,53,GG
116,50,N,15,11,53,vv
116,50,N,16,1,53,P
116,50,N,16,2,53,vv
116,50,N,16,3,53,Y3
116,50,N,16,4,53,vv
116,50,N,16,5,53,76
116,50,N,16,6,53,N
116,50,N,16,7,53,S
116,50,N,16,8,53,q3
116,50,N,16,9,53,GG
116,50,N,16,10,53,96
116,50,N,16,11,53,vv
116,50,N,16,12,53,JJ
116,50,N,17,1,53,Ki
116,50,N,17,2,53,Ki
116,50,N,17,3,53,dc
116,50,N,17,4,53,J1
116,50,N,17,5,53,GG
116,50,N,17,6,53,vv
116,50,N,17,7,53,2
116,50,N,17,8,53,q3
116,50,N,17,9,53,Y3
116,50,N,17,10,53,vv
116,50,N,17,11,53,Y3
116,50,N,17,12,53,vv
116,50,N,18,1,53,Gi
116,50,N,18,2,53,Ki
116,50,N,18,3,53,Ki
116,50,N,18,4,53,76
116,50,N,18,5,53,Y3
116,50,N,18,6,53,vv
116,50,N,18,7,53,2
116,50,N,18,8,53,q3
116,50,N,18,9,53,2
116,50,N,18,10,53,vv
116,50,N,18,11,53,Y4
116,50,N,18,12,53,vv
116,50,N,19,1,53,dc
116,50,N,19,2,53,Ki
116,50,N,19,3,53,Ki
116,50,N,19,4,53,76
116,50,N,19,5,53,GG
116,50,N,19,6,53,S
116,50,N,19,7,53,q3
116,50,N,19,8,53,F
116,50,N,19,9,53,Ki
116,50,N,19,10,53,Ki
116,50,N,19,11,53,vv
116,50,N,20,1,53,dc
116,50,N,20,2,53,GG
116,50,N,20,3,53,76
116,50,N,20,4,53,GG
116,50,N,20,5,53,4L
116,50,N,20,6,53,JJ
116,50,N,20,7,53,N
116,50,N,20,8,53,vv
116,50,N,20,9,53,Y3
116,50,N,20,10,53,vv
116,50,N,20,11,53,JJ
116,50,N,21,1,53,Gi
116,50,N,21,2,53,2
116,50,N,21,3,53,q3
116,50,N,21,4,53,96
116,50,N,21,5,53,vv
116,50,N,21,6,53,JJ
116,50,N,21,7,53,#P
116,50,N,21,8,53,vv
116,50,N,21,9,53,Y3
116,50,N,21,10,53,vv
116,50,N,21,11,53,JJ
116,50,N,22,1,53,Gi
116,50,N,22,2,53,2
116,50,N,22,3,53,q3
116,50,N,22,4,53,Ki
116,50,N,22,5,53,Ki
116,50,N,22,6,53,qL3
116,50,N,22,7,53,vv
116,50,N,22,8,53,Ki
116,50,N,22,9,53,Ki
116,50,N,22,10,53,76
116,50,N,22,11,53,d4
116,50,N,22,12,53,vv
116,50,N,23,1,53,Y3
116,50,N,23,2,53,Y3
116,50,N,23,3,53,vv
116,50,N,23,4,53,J1
116,50,N,23,5,53,N
116,50,N,23,6,53,Y3
116,50,N,23,7,53,vv
116,50,N,23,8,53,96
116,50,N,23,9,53,vv
116,50,N,23,10,53,Y3
116,50,N,23,11,53,vv
116,50,N,24,1,53,GG
116,50,N,24,2,53,S
116,50,N,24,3,53,vv
116,50,N,24,4,53,Y3
116,50,N,24,5,53,vv
116,50,N,24,6,53,dc
116,50,N,24,7,53,Y3
116,50,N,24,8,53,vv
116,50,N,24,9,53,Y3
116,50,N,24,10,53,vv
116,50,N,25,1,53,Y3
116,50,N,25,2,53,vv
116,50,N,25,3,53,GG
116,50,N,25,4,53,vv
116,50,N,25,5,53,Y3
116,50,N,25,6,53,vv
116,50,N,25,7,53,dc
116,50,N,25,8,53,vv
116,50,N,26,1,53,EE
116,50,N,26,2,53,P2
116,50,N,26,3,53,vv
116,50,N,26,4,53,Y3
116,50,N,26,5,53,vv
116,50,N,26,6,53,LL
116,50,N,26,7,53,Y3
116,50,N,26,8,53,GG
116,50,N,26,9,53,vv
117,51,N,1,1,54,P2
117,51,N,1,2,54,vv
117,51,N,1,3,54,Y3
117,51,N,1,4,54,vv
117,51,N,1,5,54,Gi
117,51,N,1,6,54,vv
117,51,N,1,7,54,Ki
117,51,N,1,8,54,Ki
117,51,N,1,9,54,76
117,51,N,1,10,54,Ki
117,51,N,1,11,54,P
117,51,N,1,12,54,vv
117,51,N,2,1,54,dc
117,51,N,2,2,54,Ki
117,51,N,2,3,54,dc
117,51,N,2,4,54,JJ
117,51,N,2,5,54,Ki
117,51,N,2,6,54,Ki
117,51,N,2,7,54,Gi
117,51,N,2,8,54,P
117,51,N,2,9,54,vv
117,51,N,2,10,54,Y3
117,51,N,2,11,54,vv
117,51,N,2,12,54,Y3
117,51,N,2,13,54,Ki
117,51,N,2,14,54,Ki
117,51,N,3,1,54,2
117,51,N,3,2,54,q3
117,51,N,3,3,54,Ki
117,51,N,3,4,54,Ki
117,51,N,3,5,54,P2
117,51,N,3,6,54,vv
117,51,N,3,7,54,96
117,51,N,3,8,54,vv
117,51,N,3,9,54,Y3
117,51,N,3,10,54,vv
117,51,N,3,11,54,dc
117,51,N,3,12,54,Y3
117,51,N,3,13,54,vv
117,51,N,4,1,54,S
117,51,N,4,2,54,14
117,51,N,4,3,54,dc
117,51,N,4,4,54,P
117,51,N,4,5,54,vv
117,51,N,4,6,54,4L
117,51,N,4,7,54,qL2
117,51,N,4,8,54,M
117,51,N,4,9,54,Y3
117,51,N,4,10,54,vv
117,51,N,4,11,54,Y3
117,51,N,4,12,54,vv
117,51,N,4,13,54,Y3
117,51,N,4,14,54,vv
117,51,N,5,1,54,Gi
117,51,N,5,2,54,P2
117,51,N,5,3,54,76
117,51,N,5,4,54,Y3
117,51,N,5,5,54,vv
117,51,N,5,6,54,Y3
117,51,N,5,7,54,vv
117,51,N,5,8,54,dc
117,51,N,5,9,54,GG
117,51,N,5,10,54,#Gi
117,51,N,5,11,54,P
117,51,N,5,12,54,vv
117,51,N,5,13,54,Gi
117,51,N,6,1,54,P
117,51,N,6,2,54,vv
117,51,N,6,3,54,EE
117,51,N,6,4,54,4L
117,51,N,6,5,54,vv
117,51,N,6,6,54,14
117,51,N,6,7,54,2
117,51,N,6,8,54,S
117,51,N,6,9,54,14
117,51,N,6,10,54,dc
117,51,N,6,11,54,Y3
117,51,N,6,12,54,vv
117,51,N,7,1,54,qL4
117,51,N,7,2,54,vv
117,51,N,7,3,54,P2
117,51,N,7,4,54,J1
117,51,N,7,5,54,Gi
117,51,N,7,6,54,76
117,51,N,7,7,54,P2
117,51,N,7,8,54,vv
117,51,N,7,9,54,qL3
117,51,N,7,10,54,vv
117,51,N,7,11,54,Y3
117,51,N,7,12,54,JJ
117,51,N,8,1,54,Ki
117,51,N,8,2,54,Ki
117,51,N,8,3,54,2
117,51,N,8,4,54,q3
117,51,N,8,5,54,LL
117,51,N,8,6,54,P2
117,51,N,8,7,54,vv
117,51,N,8,8,54,qL3
117,51,N,8,9,54,vv
117,51,N,8,10,54,Y3
117,51,N,8,11,54,vv
117,51,N,8,12,54,Y4
117,51,N,9,1,54,96
117,51,N,9,2,54,vv
117,51,N,9,3,54,Y3
117,51,N,9,4,54,vv
117,51,N,9,5,54,JJ
117,51,N,9,6,54,Gi
117,51,N,9,7,54,76
117,51,N,9,8,54,N
117,51,N,9,9,54,vv
117,51,N,9,10,54,Y3
117,51,N,9,11,54,vv
117,51,N,9,12,54,#Y3
117,51,N,10,1,54,Ki
117,51,N,10,2,54,Ki
117,51,N,10,3,54,Y4
117,51,N,10,4,54,vv
117,51,N,10,5,54,JJ
117,51,N,10,6,54,Gi
117,51,N,10,7,54,P
117,51,N,10,8,54,vv
117,51,N,10,9,54,qL3
117,51,N,10,10,54,vv
117,51,N,10,11,54,Y3
117,51,N,10,12,54,vv
117,51,N,11,1,54,Y4
117,51,N,11,2,54,J1
117,51,N,11,3,54,Y3
117,51,N,11,4,54,vv
117,51,N,11,5,54,qL3
117,51,N,11,6,54,vv
117,51,N,11,7,54,P
117,51,N,11,8,54,vv
117,51,N,11,9,54,Y3
117,51,N,11,10,54,vv
117,51,N,11,11,54,dc
117,51,N,11,12,54,LL
117,51,N,12,1,54,GG
117,51,N,12,2,54,vv
117,51,N,12,3,54,Y3
117,51,N,12,4,54,vv
117,51,N,12,5,54,qL3
117,51,N,12,6,54,vv
117,51,N,12,7,54,Ki
117,51,N,12,8,54,Ki
117,51,N,12,9,54,vv
117,51,N,12,10,54,Y3
117,51,N,12,11,54,vv
117,51,N,12,12,54,dc
117,51,N,13,1,54,dc
117,51,N,13,2,54,JJ
117,51,N,13,3,54,Y3
117,51,N,13,4,54,vv
117,51,N,13,5,54,Y3
117,51,N,13,6,54,vv
117,51,N,13,7,54,Y3
117,51,N,13,8,54,76
117,51,N,13,9,54,vv
117,51,N,13,10,54,Y3
117,51,N,13,11,54,vv
117,51,N,13,12,54,d3
117,51,N,13,13,54,vv
117,51,N,14,1,54,GG
117,51,N,14,2,54,76
117,51,N,14,3,54,Ki
117,51,N,14,4,54,Ki
117,51,N,14,5,54,76
117,51,N,14,6,54,d3
117,51,N,14,7,54,vv
117,51,N,14,8,54,JJ
117,51,N,14,9,54,Ki
117,51,N,14,10,54,Ki
117,51,N,14,11,54,Ki
117,51,N,14,12,54,Ki
117,51,N,15,1,54,dc
117,51,N,15,2,54,GG
117,51,N,15,3,54,76
117,51,N,15,4,54,Ki
117,51,N,15,5,54,Ki
117,51,N,15,6,54,76
117,51,N,15,7,54,Y3
117,51,N,15,8,54,vv
117,51,N,15,9,54,qL3
117,51,N,15,10,54,Y3
117,51,N,15,11,54,vv
117,51,N,15,12,54,76
117,51,N,15,13,54,vv
117,51,N,16,1,54,Gi
117,51,N,16,2,54,JJ
117,51,N,16,3,54,Gi
117,51,N,16,4,54,Ki
117,51,N,16,5,54,Ki
117,51,N,16,6,54,N
117,51,N,16,7,54,vv
117,51,N,16,8,54,qL3
117,51,N,16,9,54,vv
117,51,N,16,10,54,dc
117,51,N,16,11,54,Y3
117,51,N,16,12,54,vv
117,51,N,16,13,54,vv
117,51,N,17,1,54,S
117,51,N,17,2,54,q3
117,51,N,17,3,54,vv
117,51,N,17,4,54,Y3
117,51,N,17,5,54,vv
117,51,N,17,6,54,d3
117,51,N,17,7,54,qL3
117,51,N,17,8,54,Y3
117,51,N,17,9,54,vv
117,51,N,17,10,54,Y3
117,51,N,17,11,54,vv
117,51,N,17,12,54,qL3
117,51,N,17,13,54,vv
117,51,N,18,1,54,Y4
117,51,N,18,2,54,vv
117,51,N,18,3,54,dc
117,51,N,18,4,54,vv
117,51,N,18,5,54,Y3
117,51,N,18,6,54,vv
117,51,N,18,7,54,d4
117,51,N,18,8,54,vv
117,51,N,18,9,54,Y3
117,51,N,18,10,54,vv
117,51,N,18,11,54,LL
117,51,N,19,1,54,Ki
117,51,N,19,2,54,Ki
117,51,N,19,3,54,76
117,51,N,19,4,54,Y3
117,51,N,19,5,54,vv
117,51,N,19,6,54,2
117,51,N,19,7,54,q3
117,51,N,19,8,54,LL
117,51,N,19,9,54,76
117,51,N,19,10,54,d3
117,51,N,19,11,54,vv
117,51,N,19,12,54,M
117,51,N,20,1,54,Ki
117,51,N,20,2,54,Ki
117,51,N,20,3,54,P
117,51,N,20,4,54,vv
117,51,N,20,5,54,2
117,51,N,20,6,54,q3
117,51,N,20,7,54,LL
117,51,N,20,8,54,P2
117,51,N,20,9,54,vv
117,51,N,20,10,54,dc
117,51,N,20,11,54,GG
117,51,N,20,12,54,P
117,51,N,20,13,54,vv
117,51,N,20,14,54,#JJ
117,51,N,21,1,54,Ki
117,51,N,21,2,54,Ki
117,51,N,21,3,54,2
117,51,N,21,4,54,q3
117,51,N,21,5,54,vv
117,51,N,21,6,54,qL3
117,51,N,21,7,54,vv
117,51,N,21,8,54,Y3
117,51,N,21,9,54,vv
117,51,N,21,10,54,LL
117,51,N,21,11,54,Y3
117,51,N,21,12,54,vv
117,51,N,22,1,54,2
117,51,N,22,2,54,q3
117,51,N,22,3,54,LL
117,51,N,22,4,54,Y4
117,51,N,22,5,54,dc
117,51,N,22,6,54,GG
117,51,N,22,7,54,vv
117,51,N,22,8,54,Y3
117,51,N,22,9,54,76
117,51,N,22,10,54,LL
117,51,N,22,11,54,GG
117,51,N,23,1,54,*
117,51,N,23,2,54,vv
117,51,N,23,3,54,vv
117,51,N,23,4,54,qL4
117,51,N,23,5,54,vv
117,51,N,23,6,54,dc
117,51,N,23,7,54,GG
117,51,N,23,8,54,#A-
117,51,N,23,9,54,vv
117,51,N,23,10,54,Y3
117,51,N,23,11,54,vv
117,51,N,23,12,54,LL
117,51,N,23,13,54,M
117,51,N,24,1,54,Ki
117,51,N,24,2,54,Ki
117,51,N,24,3,54,76
117,51,N,24,4,54,JJ
117,51,N,24,5,54,q3
117,51,N,24,6,54,Y3
117,51,N,24,7,54,vv
117,51,N,24,8,54,Y4
117,51,N,24,9,54,76
117,51,N,24,10,54,Y4
117,51,N,24,11,54,vv
117,51,N,24,12,54,Y4
117,51,N,24,13,54,M
117,51,N,25,1,54,dc
117,51,N,25,2,54,Ki
117,51,N,25,3,54,Ki
117,51,N,25,4,54,76
117,51,N,25,5,54,Y3
117,51,N,25,6,54,vv
117,51,N,25,7,54,dc
117,51,N,25,8,54,96
117,51,N,25,9,54,Ki
117,51,N,25,10,54,Ki
117,51,N,25,11,54,Y3
117,51,N,25,12,54,vv
117,51,N,25,13,54,#96
117,51,N,25,14,54,vv
117,51,N,26,1,54,S
117,51,N,26,2,54,q3
117,51,N,26,3,54,Y4
117,51,N,26,4,54,vv
117,51,N,26,5,54,qL3
117,51,N,26,6,54,vv
117,51,N,26,7,54,Ki
117,51,N,26,8,54,Ki
117,51,N,26,9,54,P2
117,51,N,26,10,54,vv
117,51,N,26,11,54,Y3
117,51,N,26,12,54,vv
118,52,N,1,1,55,JJ
118,52,N,1,2,55,2
118,52,N,1,3,55,q3
118,52,N,1,4,55,EE
118,52,N,1,5,55,Y3
118,52,N,1,6,55,vv
118,52,N,1,7,55,Y3
118,52,N,1,8,55,vv
118,52,N,1,9,55,14
118,52,N,2,1,55,JJ
118,52,N,2,2,55,96
118,52,N,2,3,55,vv
118,52,N,2,4,55,Y4
118,52,N,2,5,55,vv
118,52,N,2,6,55,P2
118,52,N,2,7,55,vv
118,52,N,2,8,55,Y3
118,52,N,2,9,55,vv
118,52,N,2,10,55,Y4
118,52,N,2,11,55,vv
118,52,N,2,12,55,14
118,52,N,3,1,55,P
118,52,N,3,2,55,M
118,52,N,3,3,55,Gi
118,52,N,3,4,55,Ki
118,52,N,3,5,55,Ki
118,52,N,3,6,55,76
118,52,N,3,7,55,P2
118,52,N,3,8,55,vv
118,52,N,3,9,55,Y3
118,52,N,3,10,55,EE
118,52,N,3,11,55,Y3
118,52,N,3,12,55,JJ
118,52,N,4,1,55,Y3
118,52,N,4,2,55,vv
118,52,N,4,3,55,qL3
118,52,N,4,4,55,vv
118,52,N,4,5,55,Y4
118,52,N,4,6,55,76
118,52,N,4,7,55,Ki
118,52,N,4,8,55,Ki
118,52,N,4,9,55,Ki
118,52,N,4,10,55,Ki
118,52,N,4,11,55,P2
118,52,N,4,12,55,vv
118,52,N,4,13,55,JJ
118,52,N,5,1,55,Gi
118,52,N,5,2,55,P
118,52,N,5,3,55,vv
118,52,N,5,4,55,Y3
118,52,N,5,5,55,vv
118,52,N,5,6,55,Y3
118,52,N,5,7,55,vv
118,52,N,5,8,55,2
118,52,N,5,9,55,q3
118,52,N,5,10,55,vv
118,52,N,5,11,55,Y3
118,52,N,5,12,55,vv
118,52,N,6,1,55,dc
118,52,N,6,2,55,GG
118,52,N,6,3,55,76
118,52,N,6,4,55,d3
118,52,N,6,5,55,vv
118,52,N,6,6,55,S
118,52,N,6,7,55,q3
118,52,N,6,8,55,LL
118,52,N,6,9,55,dc
118,52,N,6,10,55,GG
118,52,N,7,1,55,Gi
118,52,N,7,2,55,76
118,52,N,7,3,55,Y3
118,52,N,7,4,55,vv
118,52,N,7,5,55,d3
118,52,N,7,6,55,vv
118,52,N,7,7,55,Y3
