psalm_no,line_no,line_id,char_no,char
118,26,118_26,2,be
118,26,118_26,3,he
118,26,118_26,4,that
118,26,118_26,5,cometh
118,26,118_26,6,in
118,26,118_26,7,the
118,26,118_26,8,name
118,26,118_26,9,of
118,26,118_26,10,the
118,26,118_26,11,lord
118,26,118_26,12,we
118,26,118_26,13,have
118,26,118_26,1,blessed
118,26,118_26,2,you
118,26,118_26,3,out
118,26,118_26,4,of
118,26,118_26,5,the
118,26,118_26,6,house
118,26,118_26,7,of
118,26,118_26,8,the
118,26,118_26,9,lord
118,27,118_27,1,god
118,27,118_27,2,is
118,27,118_27,3,the
118,27,118_27,4,lord
118,27,118_27,5,which
118,27,118_27,6,hath
118,27,118_27,7,shewed
118,27,118_27,8,us
118,27,118_27,9,light
118,27,118_27,10,bind
118,27,118_27,11,the
118,27,118_27,1,sacrifice
118,27,118_27,2,with
118,27,118_27,3,cords
118,27,118_27,4,even
118,27,118_27,5,unto
118,27,118_27,6,the
118,27,118_27,7,horns
118,27,118_27,8,of
118,27,118_27,9,the
118,27,118_27,10,altar
118,28,118_28,1,thou
118,28,118_28,2,art
118,28,118_28,3,my
118,28,118_28,4,god
118,28,118_28,5,and
118,28,118_28,6,i
118,28,118_28,7,will
118,28,118_28,8,praise
118,28,118_28,9,thee
118,28,118_28,10,thou
118,28,118_28,11,art
118,28,118_28,12,my
118,28,118_28,13,god
118,28,118_28,14,i
118,28,118_28,1,will
118,28,118_28,2,exalt
118,28,118_28,3,thee
118,29,118_29,1,o
118,29,118_29,2,give
118,29,118_29,3,thanks
118,29,118_29,4,unto
118,29,118_29,5,the
118,29,118_29,6,lord
118,29,118_29,7,for
118,29,118_29,8,he
118,29,118_29,9,is
118,29,118_29,10,good
118,29,118_29,11,for
118,29,118_29,12,his
118,29,118_29,13,mercy
118,29,118_29,1,endureth
118,29,118_29,2,for
118,29,118_29,3,ever
119,1,119_1,1,blessed
119,1,119_1,2,are
119,1,119_1,3,the
119,1,119_1,4,undefiled
119,1,119_1,5,in
119,1,119_1,6,the
119,1,119_1,7,way
119,1,119_1,8,who
119,1,119_1,9,walk
119,1,119_1,10,in
119,1,119_1,11,the
119,1,119_1,12,law
119,1,119_1,13,of
119,1,119_1,1,the
119,1,119_1,2,lord
119,2,119_2,1,blessed
119,2,119_2,2,are
119,2,119_2,3,they
119,2,119_2,4,that
119,2,119_2,5,keep
119,2,119_2,6,his
119,2,119_2,7,testimonies
119,2,119_2,8,and
119,2,119_2,9,that
119,2,119_2,10,seek
119,2,119_2,11,him
119,2,119_2,1,with
119,2,119_2,2,the
119,2,119_2,3,whole
119,2,119_2,4,heart
119,3,119_3,1,they
119,3,119_3,2,also
119,3,119_3,3,do
119,3,119_3,4,no
119,3,119_3,5,iniquity
119,3,119_3,6,they
119,3,119_3,7,walk
119,3,119_3,8,in
119,3,119_3,9,his
119,3,119_3,10,ways
119,4,119_4,1,thou
119,4,119_4,2,hast
119,4,119_4,3,commanded
119,4,119_4,4,us
119,4,119_4,5,to
119,4,119_4,6,keep
119,4,119_4,7,thy
119,4,119_4,8,precepts
119,4,119_4,9,diligently
119,5,119_5,1,o
119,5,119_5,2,that
119,5,119_5,3,my
119,5,119_5,4,ways
119,5,119_5,5,were
119,5,119_5,6,directed
119,5,119_5,7,to
119,5,119_5,8,keep
119,5,119_5,9,thy
119,5,119_5,10,statutes
119,6,119_6,1,then
119,6,119_6,2,shall
119,6,119_6,3,i
119,6,119_6,4,not
119,6,119_6,5,be
119,6,119_6,6,ashamed
119,6,119_6,7,when
119,6,119_6,8,i
119,6,119_6,9,have
119,6,119_6,10,respect
119,6,119_6,11,unto
119,6,119_6,12,all
119,6,119_6,13,thy
119,6,119_6,1,commandments
119,7,119_7,1,i
119,7,119_7,2,will
119,7,119_7,3,praise
119,7,119_7,4,thee
119,7,119_7,5,with
119,7,119_7,6,uprightness
119,7,119_7,7,of
119,7,119_7,8,heart
119,7,119_7,9,when
119,7,119_7,10,i
119,7,119_7,11,shall
119,7,119_7,1,have
119,7,119_7,2,learned
119,7,119_7,3,thy
119,7,119_7,4,righteous
119,7,119_7,5,judgments
119,8,119_8,1,i
119,8,119_8,2,will
119,8,119_8,3,keep
119,8,119_8,4,thy
119,8,119_8,5,statutes
119,8,119_8,6,o
119,8,119_8,7,forsake
119,8,119_8,8,me
119,8,119_8,9,not
119,8,119_8,10,utterly
119,9,119_9,1,wherewithal
119,9,119_9,2,shall
119,9,119_9,3,a
119,9,119_9,4,young
119,9,119_9,5,man
119,9,119_9,6,cleanse
119,9,119_9,7,his
119,9,119_9,8,way
119,9,119_9,9,by
119,9,119_9,10,taking
119,9,119_9,11,heed
119,9,119_9,1,thereto
119,9,119_9,2,according
119,9,119_9,3,to
119,9,119_9,4,thy
119,9,119_9,5,word
119,10,119_10,1,with
119,10,119_10,2,my
119,10,119_10,3,whole
119,10,119_10,4,heart
119,10,119_10,5,have
119,10,119_10,6,i
119,10,119_10,7,sought
119,10,119_10,8,thee
119,10,119_10,9,o
119,10,119_10,10,let
119,10,119_10,11,me
119,10,119_10,12,not
119,10,119_10,13,wander
119,10,119_10,1,from
119,10,119_10,2,thy
119,10,119_10,3,commandments
119,11,119_11,1,thy
119,11,119_11,2,word
119,11,119_11,3,have
119,11,119_11,4,i
119,11,119_11,5,hid
119,11,119_11,6,in
119,11,119_11,7,mine
119,11,119_11,8,heart
119,11,119_11,9,that
119,11,119_11,10,i
119,11,119_11,11,might
119,11,119_11,12,not
119,11,119_11,13,sin
119,11,119_11,1,against
119,11,119_11,2,thee
119,12,119_12,1,blessed
119,12,119_12,2,art
119,12,119_12,3,thou
119,12,119_12,4,o
119,12,119_12,5,lord
119,12,119_12,6,teach
119,12,119_12,7,me
119,12,119_12,8,thy
119,12,119_12,9,statutes
119,13,119_13,1,with
119,13,119_13,2,my
119,13,119_13,3,lips
119,13,119_13,4,have
119,13,119_13,5,i
119,13,119_13,6,declared
119,13,119_13,7,all
119,13,119_13,8,the
119,13,119_13,9,judgments
119,13,119_13,10,of
119,13,119_13,11,thy
119,13,119_13,12,mouth
119,14,119_14,1,i
119,14,119_14,2,have
119,14,119_14,3,rejoiced
119,14,119_14,4,in
119,14,119_14,5,the
119,14,119_14,6,way
119,14,119_14,7,of
119,14,119_14,8,thy
119,14,119_14,9,testimonies
119,14,119_14,10,as
119,14,119_14,11,much
119,14,119_14,12,as
119,14,119_14,13,in
119,14,119_14,1,all
119,14,119_14,2,riches
119,15,119_15,1,i
119,15,119_15,2,will
119,15,119_15,3,meditate
119,15,119_15,4,in
119,15,119_15,5,thy
119,15,119_15,6,precepts
119,15,119_15,7,and
119,15,119_15,8,have
119,15,119_15,9,respect
119,15,119_15,10,unto
119,15,119_15,11,thy
119,15,119_15,1,ways
119,16,119_16,1,i
119,16,119_16,2,will
119,16,119_16,3,delight
119,16,119_16,4,myself
119,16,119_16,5,in
119,16,119_16,6,thy
119,16,119_16,7,statutes
119,16,119_16,8,i
119,16,119_16,9,will
119,16,119_16,10,not
119,16,119_16,11,forget
119,16,119_16,12,thy
119,16,119_16,1,word
119,17,119_17,1,deal
119,17,119_17,2,bountifully
119,17,119_17,3,with
119,17,119_17,4,thy
119,17,119_17,5,servant
119,17,119_17,6,that
119,17,119_17,7,i
119,17,119_17,8,may
119,17,119_17,9,live
119,17,119_17,10,and
119,17,119_17,11,keep
119,17,119_17,1,thy
119,17,119_17,2,word
119,18,119_18,1,open
119,18,119_18,2,thou
119,18,119_18,3,mine
119,18,119_18,4,eyes
119,18,119_18,5,that
119,18,119_18,6,i
119,18,119_18,7,may
119,18,119_18,8,behold
119,18,119_18,9,wondrous
119,18,119_18,10,things
119,18,119_18,11,out
119,18,119_18,12,of
119,18,119_18,1,thy
119,18,119_18,2,law
119,19,119_19,1,i
119,19,119_19,2,am
119,19,119_19,3,a
119,19,119_19,4,stranger
119,19,119_19,5,in
119,19,119_19,6,the
119,19,119_19,7,earth
119,19,119_19,8,hide
119,19,119_19,9,not
119,19,119_19,10,thy
119,19,119_19,11,commandments
119,19,119_19,12,from
119,19,119_19,1,me
119,20,119_20,1,my
119,20,119_20,2,soul
119,20,119_20,3,breaketh
119,20,119_20,4,for
119,20,119_20,5,the
119,20,119_20,6,longing
119,20,119_20,7,that
119,20,119_20,8,it
119,20,119_20,9,hath
119,20,119_20,10,unto
119,20,119_20,11,thy
119,20,119_20,1,judgments
119,20,119_20,2,at
119,20,119_20,3,all
119,20,119_20,4,times
119,21,119_21,1,thou
119,21,119_21,2,hast
119,21,119_21,3,rebuked
119,21,119_21,4,the
119,21,119_21,5,proud
119,21,119_21,6,that
119,21,119_21,7,are
119,21,119_21,8,cursed
119,21,119_21,9,which
119,21,119_21,10,do
119,21,119_21,11,err
119,21,119_21,12,from
119,21,119_21,1,thy
119,21,119_21,2,commandments
119,22,119_22,1,remove
119,22,119_22,2,from
119,22,119_22,3,me
119,22,119_22,4,reproach
119,22,119_22,5,and
119,22,119_22,6,contempt
119,22,119_22,7,for
119,22,119_22,8,i
119,22,119_22,9,have
119,22,119_22,10,kept
119,22,119_22,11,thy
119,22,119_22,1,testimonies
119,23,119_23,1,princes
119,23,119_23,2,also
119,23,119_23,3,did
119,23,119_23,4,sit
119,23,119_23,5,and
119,23,119_23,6,speak
119,23,119_23,7,against
119,23,119_23,8,me
119,23,119_23,9,but
119,23,119_23,10,thy
119,23,119_23,11,servant
119,23,119_23,12,did
119,23,119_23,1,meditate
119,23,119_23,2,in
119,23,119_23,3,thy
119,23,119_23,4,statutes
119,24,119_24,1,thy
119,24,119_24,2,testimonies
119,24,119_24,3,also
119,24,119_24,4,are
119,24,119_24,5,my
119,24,119_24,6,delight
119,24,119_24,7,and
119,24,119_24,8,my
119,24,119_24,9,counsellors
119,25,119_25,1,my
119,25,119_25,2,soul
119,25,119_25,3,cleaveth
119,25,119_25,4,unto
119,25,119_25,5,the
119,25,119_25,6,dust
119,25,119_25,7,quicken
119,25,119_25,8,thou
119,25,119_25,9,me
119,25,119_25,10,according
119,25,119_25,11,to
119,25,119_25,1,thy
119,25,119_25,2,word
119,26,119_26,1,i
119,26,119_26,2,have
119,26,119_26,3,declared
119,26,119_26,4,my
119,26,119_26,5,ways
119,26,119_26,6,and
119,26,119_26,7,thou
119,26,119_26,8,heardest
119,26,119_26,9,me
119,26,119_26,10,teach
119,26,119_26,11,me
119,26,119_26,12,thy
119,26,119_26,1,statutes
119,27,119_27,1,make
119,27,119_27,2,me
119,27,119_27,3,to
119,27,119_27,4,understand
119,27,119_27,5,the
119,27,119_27,6,way
119,27,119_27,7,of
119,27,119_27,8,thy
119,27,119_27,9,precepts
119,27,119_27,10,so
119,27,119_27,11,shall
119,27,119_27,12,i
119,27,119_27,13,talk
119,27,119_27,1,of
119,27,119_27,2,thy
119,27,119_27,3,wondrous
119,27,119_27,4,works
119,28,119_28,1,my
119,28,119_28,2,soul
119,28,119_28,3,melteth
119,28,119_28,4,for
119,28,119_28,5,heaviness
119,28,119_28,6,strengthen
119,28,119_28,7,thou
119,28,119_28,8,me
119,28,119_28,9,according
119,28,119_28,1,unto
119,28,119_28,2,thy
119,28,119_28,3,word
119,29,119_29,1,remove
119,29,119_29,2,from
119,29,119_29,3,me
119,29,119_29,4,the
119,29,119_29,5,way
119,29,119_29,6,of
119,29,119_29,7,lying
119,29,119_29,8,and
119,29,119_29,9,grant
119,29,119_29,10,me
119,29,119_29,11,thy
119,29,119_29,12,law
119,29,119_29,1,graciously
119,30,119_30,1,i
119,30,119_30,2,have
119,30,119_30,3,chosen
119,30,119_30,4,the
119,30,119_30,5,way
119,30,119_30,6,of
119,30,119_30,7,truth
119,30,119_30,8,thy
119,30,119_30,9,judgments
119,30,119_30,10,have
119,30,119_30,11,i
119,30,119_30,12,laid
119,30,119_30,1,before
119,30,119_30,2,me
119,31,119_31,1,i
119,31,119_31,2,have
119,31,119_31,3,stuck
119,31,119_31,4,unto
119,31,119_31,5,thy
119,31,119_31,6,testimonies
119,31,119_31,7,o
119,31,119_31,8,lord
119,31,119_31,9,put
119,31,119_31,10,me
119,31,119_31,11,not
119,31,119_31,12,to
119,31,119_31,1,shame
119,32,119_32,1,i
119,32,119_32,2,will
119,32,119_32,3,run
119,32,119_32,4,the
119,32,119_32,5,way
119,32,119_32,6,of
119,32,119_32,7,thy
119,32,119_32,8,commandments
119,32,119_32,9,when
119,32,119_32,10,thou
119,32,119_32,11,shalt
119,32,119_32,1,enlarge
119,32,119_32,2,my
119,32,119_32,3,heart
119,33,119_33,1,teach
119,33,119_33,2,me
119,33,119_33,3,o
119,33,119_33,4,lord
119,33,119_33,5,the
119,33,119_33,6,way
119,33,119_33,7,of
119,33,119_33,8,thy
119,33,119_33,9,statutes
119,33,119_33,10,and
119,33,119_33,11,i
119,33,119_33,12,shall
119,33,119_33,13,keep
119,33,119_33,14,it
119,33,119_33,1,unto
119,33,119_33,2,the
119,33,119_33,3,end
119,34,119_34,1,give
119,34,119_34,2,me
119,34,119_34,3,understanding
119,34,119_34,4,and
119,34,119_34,5,i
119,34,119_34,6,shall
119,34,119_34,7,keep
119,34,119_34,8,thy
119,34,119_34,9,law
119,34,119_34,10,yea
119,34,119_34,11,i
119,34,119_34,12,shall
119,34,119_34,1,observe
119,34,119_34,2,it
119,34,119_34,3,with
119,34,119_34,4,my
119,34,119_34,5,whole
119,34,119_34,6,heart
119,35,119_35,1,make
119,35,119_35,2,me
119,35,119_35,3,to
119,35,119_35,4,go
119,35,119_35,5,in
119,35,119_35,6,the
119,35,119_35,7,path
119,35,119_35,8,of
119,35,119_35,9,thy
119,35,119_35,10,commandments
119,35,119_35,11,for
119,35,119_35,12,therein
119,35,119_35,13,do
119,35,119_35,1,i
119,35,119_35,2,delight
119,36,119_36,1,incline
119,36,119_36,2,my
119,36,119_36,3,heart
119,36,119_36,4,unto
119,36,119_36,5,thy
119,36,119_36,6,testimonies
119,36,119_36,7,and
119,36,119_36,8,not
119,36,119_36,9,to
119,36,119_36,1,covetousness
119,37,119_37,1,turn
119,37,119_37,2,away
119,37,119_37,3,mine
119,37,119_37,4,eyes
119,37,119_37,5,from
119,37,119_37,6,beholding
119,37,119_37,7,vanity
119,37,119_37,8,and
119,37,119_37,9,quicken
119,37,119_37,10,thou
119,37,119_37,11,me
119,37,119_37,1,in
119,37,119_37,2,thy
119,37,119_37,3,way
119,38,119_38,1,stablish
119,38,119_38,2,thy
119,38,119_38,3,word
119,38,119_38,4,unto
119,38,119_38,5,thy
119,38,119_38,6,servant
119,38,119_38,7,who
119,38,119_38,8,is
119,38,119_38,9,devoted
119,38,119_38,10,to
119,38,119_38,11,thy
119,38,119_38,1,fear
119,39,119_39,1,turn
119,39,119_39,2,away
119,39,119_39,3,my
119,39,119_39,4,reproach
119,39,119_39,5,which
119,39,119_39,6,i
119,39,119_39,7,fear
119,39,119_39,8,for
119,39,119_39,9,thy
119,39,119_39,10,judgments
119,39,119_39,11,are
119,39,119_39,1,good
119,40,119_40,1,behold
119,40,119_40,2,i
119,40,119_40,3,have
119,40,119_40,4,longed
119,40,119_40,5,after
119,40,119_40,6,thy
119,40,119_40,7,precepts
119,40,119_40,8,quicken
119,40,119_40,9,me
119,40,119_40,10,in
119,40,119_40,11,thy
119,40,119_40,1,righteousness
119,41,119_41,1,let
119,41,119_41,2,thy
119,41,119_41,3,mercies
119,41,119_41,4,come
119,41,119_41,5,also
119,41,119_41,6,unto
119,41,119_41,7,me
119,41,119_41,8,o
119,41,119_41,9,lord
119,41,119_41,10,even
119,41,119_41,11,thy
119,41,119_41,12,salvation
119,41,119_41,1,according
119,41,119_41,2,to
119,41,119_41,3,thy
119,41,119_41,4,word
119,42,119_42,1,so
119,42,119_42,2,shall
119,42,119_42,3,i
119,42,119_42,4,have
119,42,119_42,5,wherewith
119,42,119_42,6,to
119,42,119_42,7,answer
119,42,119_42,8,him
119,42,119_42,9,that
119,42,119_42,10,reproacheth
119,42,119_42,11,me
119,42,119_42,1,for
119,42,119_42,2,i
119,42,119_42,3,trust
119,42,119_42,4,in
119,42,119_42,5,thy
119,42,119_42,6,word
119,43,119_43,1,and
119,43,119_43,2,take
119,43,119_43,3,not
119,43,119_43,4,the
119,43,119_43,5,word
119,43,119_43,6,of
119,43,119_43,7,truth
119,43,119_43,8,utterly
119,43,119_43,9,out
119,43,119_43,10,of
119,43,119_43,11,my
119,43,119_43,12,mouth
119,43,119_43,13,for
119,43,119_43,14,i
119,43,119_43,1,have
119,43,119_43,2,hoped
119,43,119_43,3,in
119,43,119_43,4,thy
119,43,119_43,5,judgments
119,44,119_44,1,so
119,44,119_44,2,shall
119,44,119_44,3,i
119,44,119_44,4,keep
119,44,119_44,5,thy
119,44,119_44,6,law
119,44,119_44,7,continually
119,44,119_44,8,for
119,44,119_44,9,ever
119,44,119_44,10,and
119,44,119_44,11,ever
119,45,119_45,1,and
119,45,119_45,2,i
119,45,119_45,3,will
119,45,119_45,4,walk
119,45,119_45,5,at
119,45,119_45,6,liberty
119,45,119_45,7,for
119,45,119_45,8,i
119,45,119_45,9,seek
119,45,119_45,10,thy
119,45,119_45,11,precepts
119,46,119_46,1,i
119,46,119_46,2,will
119,46,119_46,3,speak
119,46,119_46,4,of
119,46,119_46,5,thy
119,46,119_46,6,testimonies
119,46,119_46,7,also
119,46,119_46,8,before
119,46,119_46,9,kings
119,46,119_46,10,and
119,46,119_46,11,will
119,46,119_46,1,not
119,46,119_46,2,be
119,46,119_46,3,ashamed
119,47,119_47,1,and
119,47,119_47,2,i
119,47,119_47,3,will
119,47,119_47,4,delight
119,47,119_47,5,myself
119,47,119_47,6,in
119,47,119_47,7,thy
119,47,119_47,8,commandments
119,47,119_47,9,which
119,47,119_47,10,i
119,47,119_47,11,have
119,47,119_47,1,loved
119,48,119_48,1,my
119,48,119_48,2,hands
119,48,119_48,3,also
119,48,119_48,4,will
119,48,119_48,5,i
119,48,119_48,6,lift
119,48,119_48,7,up
119,48,119_48,8,unto
119,48,119_48,9,thy
119,48,119_48,10,commandments
119,48,119_48,11,which
119,48,119_48,12,i
119,48,119_48,1,have
119,48,119_48,2,loved
119,48,119_48,3,and
119,48,119_48,4,i
119,48,119_48,5,will
119,48,119_48,6,meditate
119,48,119_48,7,in
119,48,119_48,8,thy
119,48,119_48,9,statutes
119,49,119_49,1,remember
119,49,119_49,2,the
119,49,119_49,3,word
119,49,119_49,4,unto
119,49,119_49,5,thy
119,49,119_49,6,servant
119,49,119_49,7,upon
119,49,119_49,8,which
119,49,119_49,9,thou
119,49,119_49,10,hast
119,49,119_49,1,caused
119,49,119_49,2,me
119,49,119_49,3,to
119,49,119_49,4,hope
119,50,119_50,1,this
119,50,119_50,2,is
119,50,119_50,3,my
119,50,119_50,4,comfort
119,50,119_50,5,in
119,50,119_50,6,my
119,50,119_50,7,affliction
119,50,119_50,8,for
119,50,119_50,9,thy
119,50,119_50,10,word
119,50,119_50,11,hath
119,50,119_50,1,quickened
119,50,119_50,2,me
119,51,119_51,1,the
119,51,119_51,2,proud
119,51,119_51,3,have
119,51,119_51,4,had
119,51,119_51,5,me
119,51,119_51,6,greatly
119,51,119_51,7,in
119,51,119_51,8,derision
119,51,119_51,9,yet
119,51,119_51,10,have
119,51,119_51,11,i
119,51,119_51,12,not
119,51,119_51,1,declined
119,51,119_51,2,from
119,51,119_51,3,thy
119,51,119_51,4,law
119,52,119_52,1,i
119,52,119_52,2,remembered
119,52,119_52,3,thy
119,52,119_52,4,judgments
119,52,119_52,5,of
119,52,119_52,6,old
119,52,119_52,7,o
119,52,119_52,8,lord
119,52,119_52,9,and
119,52,119_52,10,have
119,52,119_52,11,comforted
119,52,119_52,1,myself
119,53,119_53,1,horror
119,53,119_53,2,hath
119,53,119_53,3,taken
119,53,119_53,4,hold
119,53,119_53,5,upon
119,53,119_53,6,me
119,53,119_53,7,because
119,53,119_53,8,of
119,53,119_53,9,the
119,53,119_53,10,wicked
119,53,119_53,11,that
119,53,119_53,1,forsake
119,53,119_53,2,thy
119,53,119_53,3,law
119,54,119_54,1,thy
119,54,119_54,2,statutes
119,54,119_54,3,have
119,54,119_54,4,been
119,54,119_54,5,my
119,54,119_54,6,songs
119,54,119_54,7,in
119,54,119_54,8,the
119,54,119_54,9,house
119,54,119_54,10,of
119,54,119_54,11,my
119,54,119_54,12,pilgrimage
119,55,119_55,1,i
119,55,119_55,2,have
119,55,119_55,3,remembered
119,55,119_55,4,thy
119,55,119_55,5,name
119,55,119_55,6,o
119,55,119_55,7,lord
119,55,119_55,8,in
119,55,119_55,9,the
119,55,119_55,10,night
119,55,119_55,11,and
119,55,119_55,12,have
119,55,119_55,1,kept
119,55,119_55,2,thy
119,55,119_55,3,law
119,56,119_56,1,this
119,56,119_56,2,i
119,56,119_56,3,had
119,56,119_56,4,because
119,56,119_56,5,i
119,56,119_56,6,kept
119,56,119_56,7,thy
119,56,119_56,8,precepts
119,57,119_57,1,thou
119,57,119_57,2,art
119,57,119_57,3,my
119,57,119_57,4,portion
119,57,119_57,5,o
119,57,119_57,6,lord
119,57,119_57,7,i
119,57,119_57,8,have
119,57,119_57,9,said
119,57,119_57,10,that
119,57,119_57,11,i
119,57,119_57,12,would
119,57,119_57,13,keep
119,57,119_57,14,thy
119,57,119_57,1,words
119,58,119_58,1,i
119,58,119_58,2,intreated
119,58,119_58,3,thy
119,58,119_58,4,favour
119,58,119_58,5,with
119,58,119_58,6,my
119,58,119_58,7,whole
119,58,119_58,8,heart
119,58,119_58,9,be
119,58,119_58,10,merciful
119,58,119_58,11,unto
119,58,119_58,1,me
119,58,119_58,2,according
119,58,119_58,3,to
119,58,119_58,4,thy
119,58,119_58,5,word
119,59,119_59,1,i
119,59,119_59,2,thought
119,59,119_59,3,on
119,59,119_59,4,my
119,59,119_59,5,ways
119,59,119_59,6,and
119,59,119_59,7,turned
119,59,119_59,8,my
119,59,119_59,9,feet
119,59,119_59,10,unto
119,59,119_59,11,thy
119,59,119_59,12,testimonies
119,60,119_60,1,i
119,60,119_60,2,made
119,60,119_60,3,haste
119,60,119_60,4,and
119,60,119_60,5,delayed
119,60,119_60,6,not
119,60,119_60,7,to
119,60,119_60,8,keep
119,60,119_60,9,thy
119,60,119_60,10,commandments
119,61,119_61,1,the
119,61,119_61,2,bands
119,61,119_61,3,of
119,61,119_61,4,the
119,61,119_61,5,wicked
119,61,119_61,6,have
119,61,119_61,7,robbed
119,61,119_61,8,me
119,61,119_61,9,but
119,61,119_61,10,i
119,61,119_61,11,have
119,61,119_61,12,not
119,61,119_61,1,forgotten
119,61,119_61,2,thy
119,61,119_61,3,law
119,62,119_62,1,at
119,62,119_62,2,midnight
119,62,119_62,3,i
119,62,119_62,4,will
119,62,119_62,5,rise
119,62,119_62,6,to
119,62,119_62,7,give
119,62,119_62,8,thanks
119,62,119_62,9,unto
119,62,119_62,10,thee
119,62,119_62,11,because
119,62,119_62,12,of
119,62,119_62,1,thy
119,62,119_62,2,righteous
119,62,119_62,3,judgments
119,63,119_63,1,i
119,63,119_63,2,am
119,63,119_63,3,a
119,63,119_63,4,companion
119,63,119_63,5,of
119,63,119_63,6,all
119,63,119_63,7,them
119,63,119_63,8,that
119,63,119_63,9,fear
119,63,119_63,10,thee
119,63,119_63,11,and
119,63,119_63,12,of
119,63,119_63,13,them
119,63,119_63,14,that
119,63,119_63,1,keep
119,63,119_63,2,thy
119,63,119_63,3,precepts
119,64,119_64,1,the
119,64,119_64,2,earth
119,64,119_64,3,o
119,64,119_64,4,lord
119,64,119_64,5,is
119,64,119_64,6,full
119,64,119_64,7,of
119,64,119_64,8,thy
119,64,119_64,9,mercy
119,64,119_64,10,teach
119,64,119_64,11,me
119,64,119_64,12,thy
119,64,119_64,1,statutes
119,65,119_65,1,thou
119,65,119_65,2,hast
119,65,119_65,3,dealt
119,65,119_65,4,well
119,65,119_65,5,with
119,65,119_65,6,thy
119,65,119_65,7,servant
119,65,119_65,8,o
119,65,119_65,9,lord
119,65,119_65,10,according
119,65,119_65,11,unto
119,65,119_65,1,thy
119,65,119_65,2,word
119,66,119_66,1,teach
119,66,119_66,2,me
119,66,119_66,3,good
119,66,119_66,4,judgment
119,66,119_66,5,and
119,66,119_66,6,knowledge
119,66,119_66,7,for
119,66,119_66,8,i
119,66,119_66,9,have
119,66,119_66,10,believed
119,66,119_66,11,thy
119,66,119_66,1,commandments
119,67,119_67,1,before
119,67,119_67,2,i
119,67,119_67,3,was
119,67,119_67,4,afflicted
119,67,119_67,5,i
119,67,119_67,6,went
119,67,119_67,7,astray
119,67,119_67,8,but
119,67,119_67,9,now
119,67,119_67,10,have
119,67,119_67,11,i
119,67,119_67,12,kept
119,67,119_67,13,thy
119,67,119_67,1,word
119,68,119_68,1,thou
119,68,119_68,2,art
119,68,119_68,3,good
119,68,119_68,4,and
119,68,119_68,5,doest
119,68,119_68,6,good
119,68,119_68,7,teach
119,68,119_68,8,me
119,68,119_68,9,thy
119,68,119_68,10,statutes
119,69,119_69,1,the
119,69,119_69,2,proud
119,69,119_69,3,have
119,69,119_69,4,forged
119,69,119_69,5,a
119,69,119_69,6,lie
119,69,119_69,7,against
119,69,119_69,8,me
119,69,119_69,9,but
119,69,119_69,10,i
119,69,119_69,11,will
119,69,119_69,12,keep
119,69,119_69,13,thy
119,69,119_69,1,precepts
119,69,119_69,2,with
119,69,119_69,3,my
119,69,119_69,4,whole
119,69,119_69,5,heart
119,70,119_70,1,their
119,70,119_70,2,heart
119,70,119_70,3,is
119,70,119_70,4,as
119,70,119_70,5,fat
119,70,119_70,6,as
119,70,119_70,7,grease
119,70,119_70,8,but
119,70,119_70,9,i
119,70,119_70,10,delight
119,70,119_70,11,in
119,70,119_70,12,thy
119,70,119_70,13,law
119,71,119_71,1,it
119,71,119_71,2,is
119,71,119_71,3,good
119,71,119_71,4,for
119,71,119_71,5,me
119,71,119_71,6,that
119,71,119_71,7,i
119,71,119_71,8,have
119,71,119_71,9,been
119,71,119_71,10,afflicted
119,71,119_71,11,that
119,71,119_71,12,i
119,71,119_71,13,might
119,71,119_71,1,learn
119,71,119_71,2,thy
119,71,119_71,3,statutes
119,72,119_72,1,the
119,72,119_72,2,law
119,72,119_72,3,of
119,72,119_72,4,thy
119,72,119_72,5,mouth
119,72,119_72,6,is
119,72,119_72,7,better
119,72,119_72,8,unto
119,72,119_72,9,me
119,72,119_72,10,than
119,72,119_72,11,thousands
119,72,119_72,12,of
119,72,119_72,13,gold
119,72,119_72,1,and
119,72,119_72,2,silver
119,73,119_73,1,thy
119,73,119_73,2,hands
119,73,119_73,3,have
119,73,119_73,4,made
119,73,119_73,5,me
119,73,119_73,6,and
119,73,119_73,7,fashioned
119,73,119_73,8,me
119,73,119_73,9,give
119,73,119_73,10,me
119,73,119_73,1,understanding
119,73,119_73,2,that
119,73,119_73,3,i
119,73,119_73,4,may
119,73,119_73,5,learn
119,73,119_73,6,thy
119,73,119_73,7,commandments
119,74,119_74,1,they
119,74,119_74,2,that
119,74,119_74,3,fear
119,74,119_74,4,thee
119,74,119_74,5,will
119,74,119_74,6,be
119,74,119_74,7,glad
119,74,119_74,8,when
119,74,119_74,9,they
119,74,119_74,10,see
119,74,119_74,11,me
119,74,119_74,12,because
119,74,119_74,13,i
119,74,119_74,1,have
119,74,119_74,2,hoped
119,74,119_74,3,in
119,74,119_74,4,thy
119,74,119_74,5,word
119,75,119_75,1,i
119,75,119_75,2,know
119,75,119_75,3,o
119,75,119_75,4,lord
119,75,119_75,5,that
119,75,119_75,6,thy
119,75,119_75,7,judgments
119,75,119_75,8,are
119,75,119_75,9,right
119,75,119_75,10,and
119,75,119_75,11,that
119,75,119_75,12,thou
119,75,119_75,13,in
119,75,119_75,1,faithfulness
119,75,119_75,2,hast
119,75,119_75,3,afflicted
119,75,119_75,4,me
